time,I,Q
0.023108 ,-6.71E-04,-2.30E-02
0.023112 ,-1.15E-02,-5.71E-03
0.023116 ,-2.08E-03,1.46E-03
0.023120 ,1.53E-04,3.05E-05
0.023124 ,-6.10E-05,-2.44E-04
0.023128 ,9.16E-05,-3.05E-05
0.023132 ,3.05E-05,9.16E-05
0.023136 ,-2.14E-04,-9.16E-05
0.023140 ,-1.83E-04,-1.83E-04
0.023144 ,-1.53E-04,-1.22E-04
0.023148 ,-1.83E-04,-1.53E-04
0.023152 ,-1.83E-04,-9.16E-05
0.023156 ,-9.16E-05,-2.44E-04
0.023160 ,3.05E-05,-2.14E-04
0.023164 ,-2.14E-04,2.14E-04
0.023168 ,7.32E-04,7.54E-03
0.023172 ,1.89E-02,1.26E-02
0.023176 ,1.25E-02,-1.19E-02
0.023180 ,-3.42E-03,1.71E-03
0.023184 ,2.35E-03,-4.12E-03
0.023188 ,-2.01E-03,4.55E-03
0.023192 ,1.62E-03,-4.79E-03
0.023196 ,-5.80E-04,4.79E-03
0.023200 ,1.22E-03,-5.16E-03
0.023204 ,-9.16E-05,4.58E-03
0.023208 ,0.00E+00,-5.49E-03
0.023212 ,8.24E-04,4.30E-03
0.023216 ,-8.85E-04,-5.34E-03
0.023220 ,1.13E-03,4.03E-03
0.023224 ,-2.59E-03,-4.91E-03
0.023228 ,1.56E-03,4.49E-03
0.023232 ,-2.84E-03,-3.97E-03
0.023236 ,2.99E-03,3.85E-03
0.023240 ,-3.33E-03,-3.88E-03
0.023244 ,3.11E-03,3.36E-03
0.023248 ,-4.24E-03,-3.08E-03
0.023252 ,3.91E-03,3.11E-03
0.023256 ,-4.46E-03,-2.50E-03
0.023260 ,4.33E-03,1.95E-03
0.023264 ,-5.07E-03,-2.08E-03
0.023268 ,4.21E-03,1.40E-03
0.023272 ,-5.19E-03,-1.13E-03
0.023276 ,5.01E-03,1.19E-03
0.023280 ,-4.55E-03,-9.16E-05
0.023284 ,5.43E-03,0.00E+00
0.023288 ,-4.79E-03,3.36E-04
0.023292 ,5.07E-03,-1.25E-03
0.023296 ,-4.67E-03,6.10E-04
0.023300 ,4.79E-03,-1.71E-03
0.023304 ,-4.61E-03,1.50E-03
0.023308 ,4.55E-03,-2.72E-03
0.023312 ,-4.21E-03,2.38E-03
0.023316 ,3.57E-03,-3.05E-03
0.023320 ,-4.12E-03,3.48E-03
0.023324 ,3.23E-03,-3.48E-03
0.023328 ,-3.45E-03,4.12E-03
0.023332 ,2.78E-03,-4.18E-03
0.023336 ,-2.78E-03,4.12E-03
0.023340 ,1.53E-03,-4.27E-03
0.023344 ,-2.50E-03,4.88E-03
0.023348 ,1.50E-03,-4.85E-03
0.023352 ,-9.77E-04,4.91E-03
0.023356 ,7.93E-04,-4.39E-03
0.023360 ,4.67E-03,1.00E-02
0.023364 ,2.16E-02,-8.58E-03
0.023368 ,1.53E-03,-1.29E-02
0.023372 ,-2.20E-03,-1.50E-03
0.023376 ,-1.83E-04,2.44E-04
0.023380 ,3.05E-05,0.00E+00
0.023384 ,0.00E+00,-1.22E-04
0.023388 ,6.10E-05,-6.10E-05
0.023392 ,0.00E+00,-1.22E-04
0.023396 ,3.05E-05,-9.16E-05
0.023400 ,-6.10E-05,9.16E-05
0.023404 ,-1.53E-04,-9.16E-05
0.023408 ,0.00E+00,-1.22E-04
0.023412 ,9.16E-05,-1.22E-04
0.023416 ,1.83E-04,0.00E+00
0.023420 ,9.16E-05,-6.10E-05
0.023424 ,-3.05E-05,-1.22E-04
0.023428 ,-1.22E-04,-1.53E-04
0.023432 ,1.83E-04,-9.16E-05
0.023436 ,1.22E-04,-2.44E-04
0.023440 ,-6.10E-05,-3.05E-05
0.023444 ,-9.16E-05,1.22E-04
0.023448 ,-9.16E-05,-3.05E-05
0.023452 ,1.53E-04,-2.14E-04
0.023456 ,1.22E-04,-9.16E-05
0.023460 ,3.05E-05,-9.16E-05
0.023464 ,-1.53E-04,-1.22E-04
0.023468 ,-6.10E-05,-1.22E-04
0.023472 ,-3.05E-05,3.05E-05
0.023476 ,1.22E-04,3.05E-05
0.023480 ,6.10E-05,1.22E-04
0.023484 ,-1.83E-04,7.02E-04
0.023488 ,1.22E-03,7.69E-03
0.023492 ,1.97E-02,1.15E-02
0.023496 ,1.14E-02,-1.21E-02
0.023500 ,-3.57E-03,1.92E-03
0.023504 ,1.46E-03,-4.61E-03
0.023508 ,-1.31E-03,4.82E-03
0.023512 ,1.22E-03,-4.79E-03
0.023516 ,-1.28E-03,4.61E-03
0.023520 ,-2.14E-04,-5.25E-03
0.023524 ,-2.75E-04,5.01E-03
0.023528 ,-4.88E-04,-4.79E-03
0.023532 ,1.22E-03,4.88E-03
0.023536 ,-1.28E-03,-4.85E-03
0.023540 ,1.65E-03,4.97E-03
0.023544 ,-1.92E-03,-4.46E-03
0.023548 ,2.47E-03,4.12E-03
0.023552 ,-3.11E-03,-4.55E-03
0.023556 ,3.05E-03,3.60E-03
0.023560 ,-3.02E-03,-3.51E-03
0.023564 ,4.09E-03,3.69E-03
0.023568 ,-3.66E-03,-3.08E-03
0.023572 ,4.36E-03,2.90E-03
0.023576 ,-4.21E-03,-2.14E-03
0.023580 ,4.64E-03,2.35E-03
0.023584 ,-4.61E-03,-1.89E-03
0.023588 ,5.25E-03,7.93E-04
0.023592 ,-4.79E-03,-1.53E-03
0.023596 ,5.19E-03,4.58E-04
0.023600 ,-4.85E-03,-3.05E-04
0.023604 ,5.01E-03,-5.80E-04
0.023608 ,-5.19E-03,-3.05E-05
0.023612 ,4.12E-03,-9.77E-04
0.023616 ,-7.87E-03,6.96E-03
0.023620 ,1.55E-02,1.74E-02
0.023624 ,1.27E-02,-2.50E-03
0.023628 ,6.71E-04,-2.62E-03
0.023632 ,-9.16E-05,-3.36E-04
0.023636 ,3.05E-05,9.16E-05
0.023640 ,-6.10E-05,3.05E-05
0.023644 ,0.00E+00,3.05E-05
0.023648 ,3.05E-05,1.22E-04
0.023652 ,-9.16E-05,-9.16E-05
0.023656 ,3.05E-05,3.05E-05
0.023660 ,0.00E+00,6.10E-05
0.023664 ,-3.05E-05,9.16E-05
0.023668 ,-3.05E-05,1.22E-04
0.023672 ,-3.05E-05,0.00E+00
0.023676 ,-1.53E-04,-3.66E-04
0.023680 ,-5.71E-03,-5.07E-03
0.023684 ,-2.26E-02,3.11E-03
0.023688 ,-1.50E-03,1.68E-02
0.023692 ,1.50E-03,-3.97E-03
0.023696 ,1.56E-03,4.79E-03
0.023700 ,-1.19E-03,-4.15E-03
0.023704 ,2.14E-03,4.88E-03
0.023708 ,-2.41E-03,-4.61E-03
0.023712 ,2.20E-03,4.09E-03
0.023716 ,-3.23E-03,-4.15E-03
0.023720 ,3.11E-03,3.57E-03
0.023724 ,-3.60E-03,-3.72E-03
0.023728 ,4.39E-03,2.14E-03
0.023732 ,-3.91E-03,-3.23E-03
0.023736 ,4.70E-03,2.11E-03
0.023740 ,-3.85E-03,-1.65E-03
0.023744 ,1.09E-02,-2.59E-03
0.023748 ,-3.75E-03,-2.36E-02
0.023752 ,-1.24E-02,-4.73E-03
0.023756 ,-1.92E-03,1.80E-03
0.023760 ,3.36E-04,0.00E+00
0.023764 ,1.53E-04,-2.75E-04
0.023768 ,9.16E-05,-9.16E-05
0.023772 ,-1.22E-04,3.05E-05
0.023776 ,-2.44E-04,1.53E-04
0.023780 ,0.00E+00,2.75E-04
0.023784 ,9.16E-05,-3.05E-05
0.023788 ,3.05E-05,-9.16E-05
0.023792 ,-1.22E-04,6.10E-05
0.023796 ,-1.83E-04,9.16E-05
0.023800 ,-1.22E-04,6.10E-05
0.023804 ,-6.10E-05,1.83E-04
0.023808 ,9.16E-05,1.53E-04
0.023812 ,3.05E-05,6.10E-05
0.023816 ,3.05E-05,9.16E-05
0.023820 ,-6.10E-05,6.10E-05
0.023824 ,-2.14E-04,-9.16E-05
0.023828 ,-6.10E-05,0.00E+00
0.023832 ,0.00E+00,9.16E-05
0.023836 ,9.16E-05,-9.16E-05
0.023840 ,-9.16E-05,-3.05E-05
0.023844 ,-6.10E-05,-3.05E-05
0.023848 ,-9.16E-05,3.05E-05
0.023852 ,-6.10E-05,-9.16E-05
0.023856 ,1.22E-04,0.00E+00
0.023860 ,-1.22E-04,6.10E-05
0.023864 ,0.00E+00,1.22E-04
0.023868 ,3.97E-04,4.27E-04
0.023872 ,7.51E-03,4.88E-04
0.023876 ,1.61E-02,-1.63E-02
0.023880 ,-9.25E-03,-1.46E-02
0.023884 ,9.16E-04,3.66E-03
0.023888 ,-3.88E-03,-2.66E-03
0.023892 ,4.03E-03,2.87E-03
0.023896 ,-3.97E-03,-2.96E-03
0.023900 ,4.88E-03,1.77E-03
0.023904 ,-4.00E-03,-1.80E-03
0.023908 ,5.43E-03,1.04E-03
0.023912 ,-4.21E-03,-1.19E-03
0.023916 ,5.28E-03,5.80E-04
0.023920 ,-5.01E-03,-9.16E-05
0.023924 ,5.01E-03,-6.41E-04
0.023928 ,-5.07E-03,1.01E-03
0.023932 ,4.43E-03,-3.66E-04
0.023936 ,-7.35E-03,8.97E-03
0.023940 ,1.66E-02,1.74E-02
0.023944 ,1.25E-02,-3.05E-03
0.023948 ,4.27E-04,-2.66E-03
0.023952 ,-2.44E-04,9.16E-05
0.023956 ,1.22E-04,2.14E-04
0.023960 ,1.53E-04,0.00E+00
0.023964 ,-6.10E-05,1.22E-04
0.023968 ,-9.16E-05,1.83E-04
0.023972 ,-9.16E-05,3.05E-05
0.023976 ,-3.05E-05,-1.22E-04
0.023980 ,1.22E-04,-1.22E-04
0.023984 ,1.22E-04,-3.05E-05
0.023988 ,9.16E-05,0.00E+00
0.023992 ,0.00E+00,1.53E-04
0.023996 ,-6.10E-05,-2.75E-04
0.024000 ,-5.80E-03,-4.97E-03
0.024004 ,-2.28E-02,3.75E-03
0.024008 ,-1.59E-03,1.68E-02
0.024012 ,5.19E-04,-3.75E-03
0.024016 ,1.40E-03,4.58E-03
0.024020 ,-1.62E-03,-4.73E-03
0.024024 ,1.86E-03,4.33E-03
0.024028 ,-2.69E-03,-4.46E-03
0.024032 ,2.53E-03,4.03E-03
0.024036 ,-2.99E-03,-3.91E-03
0.024040 ,3.69E-03,3.78E-03
0.024044 ,-3.48E-03,-2.87E-03
0.024048 ,4.15E-03,3.51E-03
0.024052 ,-4.00E-03,-2.17E-03
0.024056 ,4.24E-03,2.69E-03
0.024060 ,-5.07E-03,-1.53E-03
0.024064 ,4.76E-03,1.19E-03
0.024068 ,-4.33E-03,-1.01E-03
0.024072 ,5.22E-03,3.97E-04
0.024076 ,-4.82E-03,-1.83E-04
0.024080 ,5.58E-03,-3.97E-04
0.024084 ,-4.61E-03,2.75E-04
0.024088 ,5.01E-03,-9.77E-04
0.024092 ,-4.61E-03,1.19E-03
0.024096 ,4.36E-03,-2.32E-03
0.024100 ,-5.04E-03,1.40E-03
0.024104 ,4.27E-03,-2.75E-03
0.024108 ,-4.36E-03,2.56E-03
0.024112 ,3.36E-03,-3.08E-03
0.024116 ,-4.24E-03,3.20E-03
0.024120 ,3.33E-03,-3.45E-03
0.024124 ,-3.11E-03,3.94E-03
0.024128 ,5.80E-04,-1.10E-02
0.024132 ,-2.33E-02,-3.66E-03
0.024136 ,-7.81E-03,1.02E-02
0.024140 ,1.34E-03,2.32E-03
0.024144 ,3.97E-04,-2.44E-04
0.024148 ,-6.10E-05,-1.83E-04
0.024152 ,-9.16E-05,-2.14E-04
0.024156 ,6.10E-05,0.00E+00
0.024160 ,-9.16E-05,2.75E-04
0.024164 ,-1.22E-04,6.10E-05
0.024168 ,-9.16E-05,1.22E-04
0.024172 ,6.10E-05,6.10E-05
0.024176 ,9.16E-05,-1.22E-04
0.024180 ,1.22E-04,-2.14E-04
0.024184 ,1.83E-04,-1.53E-04
0.024188 ,1.83E-04,-6.10E-05
0.024192 ,9.16E-05,6.10E-05
0.024196 ,9.16E-05,-3.05E-05
0.024200 ,-6.10E-05,-3.05E-05
0.024204 ,-3.05E-05,-9.16E-05
0.024208 ,0.00E+00,-3.05E-04
0.024212 ,-3.05E-05,-1.22E-04
0.024216 ,-6.10E-05,-3.05E-05
0.024220 ,6.10E-05,0.00E+00
0.024224 ,6.10E-05,-9.16E-05
0.024228 ,0.00E+00,-9.16E-05
0.024232 ,1.22E-04,1.53E-04
0.024236 ,0.00E+00,2.14E-04
0.024240 ,-9.16E-05,-6.10E-05
0.024244 ,6.10E-05,-2.75E-04
0.024248 ,6.10E-05,-1.53E-04
0.024252 ,3.05E-05,6.10E-05
0.024256 ,-3.05E-05,0.00E+00
0.024260 ,-9.16E-05,-9.16E-05
0.024264 ,-9.16E-05,3.05E-05
0.024268 ,3.05E-05,6.10E-05
0.024272 ,-6.10E-05,-6.10E-05
0.024276 ,-1.22E-04,0.00E+00
0.024280 ,0.00E+00,-9.16E-05
0.024284 ,-6.10E-05,1.22E-04
0.024288 ,6.10E-05,6.10E-05
0.024292 ,1.83E-04,3.05E-05
0.024296 ,9.16E-05,1.22E-04
0.024300 ,-1.22E-04,-3.05E-05
0.024304 ,0.00E+00,-9.16E-05
0.024308 ,-6.10E-05,0.00E+00
0.024312 ,0.00E+00,-6.10E-05
0.024316 ,3.05E-05,-3.36E-04
0.024320 ,-5.77E-03,-4.61E-03
0.024324 ,-2.24E-02,4.73E-03
0.024328 ,-5.19E-04,1.67E-02
0.024332 ,6.41E-04,-4.09E-03
0.024336 ,1.34E-03,4.09E-03
0.024340 ,-1.98E-03,-4.85E-03
0.024344 ,2.47E-03,4.52E-03
0.024348 ,-2.47E-03,-3.85E-03
0.024352 ,3.23E-03,3.66E-03
0.024356 ,-2.96E-03,-4.27E-03
0.024360 ,3.75E-03,3.14E-03
0.024364 ,-3.78E-03,-3.14E-03
0.024368 ,4.12E-03,2.26E-03
0.024372 ,-4.46E-03,-2.11E-03
0.024376 ,5.01E-03,1.77E-03
0.024380 ,-4.85E-03,-1.59E-03
0.024384 ,4.91E-03,1.13E-03
0.024388 ,-4.27E-03,-9.46E-04
0.024392 ,5.95E-03,1.53E-04
0.024396 ,-4.21E-03,2.44E-04
0.024400 ,4.97E-03,-5.49E-04
0.024404 ,-5.65E-03,4.88E-04
0.024408 ,4.46E-03,-1.71E-03
0.024412 ,-4.91E-03,9.77E-04
0.024416 ,4.52E-03,-2.08E-03
0.024420 ,-4.30E-03,2.47E-03
0.024424 ,4.70E-03,-2.26E-03
0.024428 ,-4.12E-03,3.20E-03
0.024432 ,3.85E-03,-3.14E-03
0.024436 ,-3.63E-03,3.42E-03
0.024440 ,3.60E-03,-4.03E-03
0.024444 ,-2.78E-03,3.20E-03
0.024448 ,3.66E-04,-1.10E-02
0.024452 ,-2.38E-02,-2.66E-03
0.024456 ,-7.84E-03,1.02E-02
0.024460 ,1.22E-03,2.14E-03
0.024464 ,9.16E-05,-2.44E-04
0.024468 ,0.00E+00,6.10E-05
0.024472 ,1.83E-04,6.10E-05
0.024476 ,0.00E+00,0.00E+00
0.024480 ,0.00E+00,3.05E-05
0.024484 ,0.00E+00,2.14E-04
0.024488 ,-1.22E-04,2.44E-04
0.024492 ,-2.14E-04,2.75E-04
0.024496 ,-1.83E-04,3.66E-04
0.024500 ,-6.10E-05,2.14E-04
0.024504 ,-9.16E-05,9.16E-05
0.024508 ,3.97E-04,2.75E-04
0.024512 ,7.78E-03,3.05E-04
0.024516 ,1.55E-02,-1.69E-02
0.024520 ,-9.40E-03,-1.43E-02
0.024524 ,1.74E-03,4.21E-03
0.024528 ,-3.85E-03,-2.29E-03
0.024532 ,4.36E-03,2.93E-03
0.024536 ,-4.00E-03,-2.20E-03
0.024540 ,4.55E-03,1.77E-03
0.024544 ,-4.36E-03,-1.65E-03
0.024548 ,4.97E-03,1.43E-03
0.024552 ,-4.67E-03,-8.55E-04
0.024556 ,4.91E-03,3.36E-04
0.024560 ,-4.70E-03,3.97E-04
0.024564 ,5.10E-03,-2.44E-04
0.024568 ,-4.58E-03,1.37E-03
0.024572 ,4.97E-03,-1.31E-03
0.024576 ,-4.46E-03,2.04E-03
0.024580 ,4.30E-03,-2.23E-03
0.024584 ,-4.09E-03,2.72E-03
0.024588 ,4.27E-03,-2.81E-03
0.024592 ,-3.91E-03,3.54E-03
0.024596 ,3.66E-03,-3.91E-03
0.024600 ,-2.84E-03,3.08E-03
0.024604 ,3.33E-03,-4.49E-03
0.024608 ,-2.08E-03,4.09E-03
0.024612 ,2.59E-03,-4.61E-03
0.024616 ,-1.19E-03,4.55E-03
0.024620 ,1.80E-03,-4.76E-03
0.024624 ,-9.46E-04,4.64E-03
0.024628 ,-1.22E-04,-5.19E-03
0.024632 ,-1.10E-03,4.58E-03
0.024636 ,-5.80E-04,-5.01E-03
0.024640 ,6.81E-03,8.39E-03
0.024644 ,2.01E-02,-1.33E-02
0.024648 ,-5.49E-04,-1.31E-02
0.024652 ,-2.44E-03,-8.85E-04
0.024656 ,-3.05E-04,3.36E-04
0.024660 ,6.10E-05,-1.22E-04
0.024664 ,2.44E-04,-3.05E-05
0.024668 ,3.05E-05,-6.10E-05
0.024672 ,6.10E-05,-9.16E-05
0.024676 ,6.10E-05,0.00E+00
0.024680 ,-3.05E-05,-2.14E-04
0.024684 ,6.10E-05,-1.53E-04
0.024688 ,3.05E-05,1.53E-04
0.024692 ,-2.44E-04,9.16E-05
0.024696 ,-6.10E-05,-9.16E-05
0.024700 ,9.16E-05,-3.05E-05
0.024704 ,0.00E+00,-6.10E-05
0.024708 ,0.00E+00,-6.10E-05
0.024712 ,0.00E+00,-9.16E-05
0.024716 ,9.16E-05,0.00E+00
0.024720 ,3.05E-05,0.00E+00
0.024724 ,-1.53E-04,-3.05E-05
0.024728 ,-6.10E-05,0.00E+00
0.024732 ,6.10E-05,0.00E+00
0.024736 ,3.05E-05,6.10E-05
0.024740 ,-3.05E-05,-9.16E-05
0.024744 ,-1.53E-04,-3.05E-05
0.024748 ,-1.22E-04,-1.53E-04
0.024752 ,1.53E-04,-1.83E-04
0.024756 ,2.75E-04,-1.53E-04
0.024760 ,1.53E-04,-1.83E-04
0.024764 ,-6.10E-05,-1.22E-04
0.024768 ,1.22E-04,-1.53E-04
0.024772 ,9.16E-05,-2.75E-04
0.024776 ,-6.10E-05,-2.44E-04
0.024780 ,0.00E+00,-6.10E-05
0.024784 ,-1.22E-04,-1.22E-04
0.024788 ,3.05E-05,-1.53E-04
0.024792 ,1.22E-04,0.00E+00
0.024796 ,1.83E-04,-1.53E-04
0.024800 ,1.53E-04,-6.10E-05
0.024804 ,-9.16E-05,1.22E-04
0.024808 ,-1.22E-04,-9.16E-05
0.024812 ,3.05E-05,0.00E+00
0.024816 ,2.44E-04,2.44E-04
0.024820 ,1.53E-04,1.22E-04
0.024824 ,-6.10E-05,1.83E-04
0.024828 ,-1.53E-04,0.00E+00
0.024832 ,-9.16E-05,-1.22E-04
0.024836 ,0.00E+00,-1.83E-04
0.024840 ,3.05E-05,-1.83E-04
0.024844 ,-1.83E-04,-9.16E-05
0.024848 ,-2.44E-04,-6.10E-05
0.024852 ,-1.83E-04,-1.83E-04
0.024856 ,-1.22E-04,-1.53E-04
0.024860 ,-1.22E-04,-6.10E-05
0.024864 ,-1.83E-04,-1.22E-04
0.024868 ,-3.05E-05,-6.10E-05
0.024872 ,-6.10E-05,-3.05E-05
0.024876 ,-2.14E-04,-6.10E-05
0.024880 ,-2.75E-04,0.00E+00
0.024884 ,-1.83E-04,-6.10E-05
0.024888 ,-3.05E-05,-1.53E-04
0.024892 ,3.97E-04,-3.97E-04
0.024896 ,1.98E-03,-7.32E-03
0.024900 ,-1.33E-02,-1.85E-02
0.024904 ,-1.64E-02,6.29E-03
0.024908 ,3.54E-03,-4.58E-04
0.024912 ,-3.54E-03,3.17E-03
0.024916 ,3.60E-03,-4.15E-03
0.024920 ,-3.30E-03,3.69E-03
0.024924 ,2.47E-03,-4.15E-03
0.024928 ,-2.41E-03,4.43E-03
0.024932 ,2.53E-03,-4.49E-03
0.024936 ,-1.56E-03,4.70E-03
0.024940 ,1.40E-03,-5.01E-03
0.024944 ,-1.01E-03,4.88E-03
0.024948 ,7.32E-04,-4.88E-03
0.024952 ,-5.19E-04,5.10E-03
0.024956 ,9.16E-05,-4.52E-03
0.024960 ,7.02E-03,8.64E-03
0.024964 ,2.02E-02,-1.25E-02
0.024968 ,-5.49E-04,-1.27E-02
0.024972 ,-2.41E-03,-8.85E-04
0.024976 ,-1.22E-04,4.58E-04
0.024980 ,-6.10E-05,6.10E-05
0.024984 ,-1.22E-04,-9.16E-05
0.024988 ,3.05E-05,0.00E+00
0.024992 ,2.14E-04,1.22E-04
0.024996 ,1.53E-04,0.00E+00
0.025000 ,0.00E+00,-1.83E-04
0.025004 ,-1.53E-04,9.16E-05
0.025008 ,-3.05E-05,3.05E-05
0.025012 ,-6.10E-05,1.53E-04
0.025016 ,0.00E+00,3.05E-05
0.025020 ,-7.02E-04,-1.53E-04
0.025024 ,-6.29E-03,4.24E-03
0.025028 ,-1.56E-03,2.23E-02
0.025032 ,1.63E-02,5.10E-03
0.025036 ,-3.51E-03,-2.01E-03
0.025040 ,4.64E-03,-4.58E-04
0.025044 ,-4.88E-03,5.19E-04
0.025048 ,4.52E-03,-1.40E-03
0.025052 ,-4.91E-03,1.40E-03
0.025056 ,4.24E-03,-1.86E-03
0.025060 ,-4.88E-03,2.17E-03
0.025064 ,3.48E-03,-2.53E-03
0.025068 ,-4.00E-03,3.33E-03
0.025072 ,3.48E-03,-3.14E-03
0.025076 ,-3.20E-03,3.97E-03
0.025080 ,3.02E-03,-3.33E-03
0.025084 ,-2.90E-03,4.76E-03
0.025088 ,2.17E-03,-4.64E-03
0.025092 ,-1.65E-03,4.27E-03
0.025096 ,1.56E-03,-4.64E-03
0.025100 ,-1.43E-03,4.88E-03
0.025104 ,1.13E-03,-4.79E-03
0.025108 ,1.22E-04,4.76E-03
0.025112 ,3.97E-04,-5.55E-03
0.025116 ,4.88E-04,4.61E-03
0.025120 ,-7.63E-04,-5.10E-03
0.025124 ,8.24E-04,4.76E-03
0.025128 ,-1.31E-03,-5.07E-03
0.025132 ,1.68E-03,3.97E-03
0.025136 ,-2.47E-03,-5.16E-03
0.025140 ,2.47E-03,4.49E-03
0.025144 ,-2.93E-03,-3.88E-03
0.025148 ,2.26E-03,3.69E-03
0.025152 ,-3.75E-03,-3.57E-03
0.025156 ,4.06E-03,3.20E-03
0.025160 ,-3.48E-03,-3.02E-03
0.025164 ,4.03E-03,2.96E-03
0.025168 ,-4.49E-03,-2.59E-03
0.025172 ,4.91E-03,1.77E-03
0.025176 ,-4.27E-03,-1.43E-03
0.025180 ,4.82E-03,1.56E-03
0.025184 ,-4.88E-03,-1.13E-03
0.025188 ,5.22E-03,3.05E-05
0.025192 ,-5.28E-03,-1.83E-04
0.025196 ,4.30E-03,-2.75E-04
0.025200 ,-5.40E-03,7.02E-04
0.025204 ,4.33E-03,-1.16E-03
0.025208 ,-5.28E-03,9.16E-04
0.025212 ,4.24E-03,-1.65E-03
0.025216 ,-6.26E-03,9.40E-03
0.025220 ,1.86E-02,1.50E-02
0.025224 ,1.20E-02,-4.67E-03
0.025228 ,2.44E-04,-2.44E-03
0.025232 ,-1.83E-04,6.10E-05
0.025236 ,9.16E-05,-6.10E-05
0.025240 ,0.00E+00,-2.14E-04
0.025244 ,3.05E-05,-3.05E-05
0.025248 ,3.05E-05,9.16E-05
0.025252 ,-9.16E-05,1.22E-04
0.025256 ,-1.22E-04,-3.05E-05
0.025260 ,-6.10E-05,-1.83E-04
0.025264 ,-6.10E-05,-1.53E-04
0.025268 ,3.05E-05,-1.83E-04
0.025272 ,-3.05E-05,-2.14E-04
0.025276 ,-9.16E-05,-5.80E-04
0.025280 ,-6.38E-03,-4.27E-03
0.025284 ,-2.19E-02,6.62E-03
0.025288 ,1.16E-03,1.71E-02
0.025292 ,6.71E-04,-3.54E-03
0.025296 ,1.53E-03,4.33E-03
0.025300 ,-2.93E-03,-4.70E-03
0.025304 ,2.56E-03,4.15E-03
0.025308 ,-2.93E-03,-3.94E-03
0.025312 ,3.17E-03,3.60E-03
0.025316 ,-3.54E-03,-3.63E-03
0.025320 ,4.03E-03,3.23E-03
0.025324 ,-4.18E-03,-2.72E-03
0.025328 ,4.36E-03,2.01E-03
0.025332 ,-4.36E-03,-1.89E-03
0.025336 ,4.55E-03,2.14E-03
0.025340 ,-4.15E-03,-1.01E-03
0.025344 ,1.06E-02,-3.72E-03
0.025348 ,-6.59E-03,-2.27E-02
0.025352 ,-1.26E-02,-3.14E-03
0.025356 ,-1.62E-03,1.95E-03
0.025360 ,3.97E-04,3.05E-04
0.025364 ,0.00E+00,-3.05E-05
0.025368 ,-6.10E-05,-9.16E-05
0.025372 ,1.83E-04,1.83E-04
0.025376 ,1.53E-04,1.22E-04
0.025380 ,0.00E+00,-2.14E-04
0.025384 ,0.00E+00,-6.10E-05
0.025388 ,-1.22E-04,-6.10E-05
0.025392 ,3.05E-05,-2.44E-04
0.025396 ,2.14E-04,-9.16E-05
0.025400 ,1.83E-04,-6.10E-05
0.025404 ,6.10E-05,9.16E-05
0.025408 ,-2.44E-04,1.83E-04
0.025412 ,-1.53E-04,0.00E+00
0.025416 ,-3.05E-05,-6.10E-05
0.025420 ,-6.10E-05,0.00E+00
0.025424 ,-1.53E-04,-3.05E-05
0.025428 ,-2.44E-04,-2.44E-04
0.025432 ,0.00E+00,-1.83E-04
0.025436 ,-9.16E-05,3.05E-05
0.025440 ,9.16E-05,1.53E-04
0.025444 ,1.22E-04,-9.16E-05
0.025448 ,-6.10E-05,-2.44E-04
0.025452 ,-1.83E-04,0.00E+00
0.025456 ,-2.44E-04,9.16E-05
0.025460 ,6.10E-05,1.22E-04
0.025464 ,6.10E-05,1.83E-04
0.025468 ,-9.16E-05,9.16E-05
0.025472 ,-6.10E-05,0.00E+00
0.025476 ,-1.22E-04,-1.22E-04
0.025480 ,-9.16E-05,0.00E+00
0.025484 ,-1.83E-04,0.00E+00
0.025488 ,-3.05E-05,0.00E+00
0.025492 ,1.53E-04,-9.16E-05
0.025496 ,-6.10E-05,-6.10E-05
0.025500 ,-9.16E-05,1.53E-04
0.025504 ,3.05E-05,3.05E-04
0.025508 ,3.05E-05,2.14E-04
0.025512 ,9.16E-05,6.10E-05
0.025516 ,9.16E-05,3.05E-05
0.025520 ,-6.10E-05,-3.05E-05
0.025524 ,0.00E+00,-9.16E-05
0.025528 ,1.53E-04,-3.05E-05
0.025532 ,3.36E-04,-3.05E-04
0.025536 ,1.46E-03,-7.63E-03
0.025540 ,-1.37E-02,-1.83E-02
0.025544 ,-1.51E-02,6.56E-03
0.025548 ,4.12E-03,-1.37E-03
0.025552 ,-3.51E-03,2.81E-03
0.025556 ,2.93E-03,-4.33E-03
0.025560 ,-2.81E-03,4.00E-03
0.025564 ,2.59E-03,-4.06E-03
0.025568 ,-2.26E-03,4.36E-03
0.025572 ,1.80E-03,-4.91E-03
0.025576 ,-1.34E-03,4.67E-03
0.025580 ,9.46E-04,-4.76E-03
0.025584 ,-9.16E-04,4.82E-03
0.025588 ,4.27E-04,-4.70E-03
0.025592 ,3.05E-04,5.13E-03
0.025596 ,-2.14E-04,-5.34E-03
0.025600 ,1.13E-03,4.49E-03
0.025604 ,-1.04E-03,-5.01E-03
0.025608 ,1.74E-03,4.49E-03
0.025612 ,-2.01E-03,-4.70E-03
0.025616 ,2.01E-03,3.94E-03
0.025620 ,-2.99E-03,-4.55E-03
0.025624 ,2.47E-03,3.54E-03
0.025628 ,-3.97E-03,-4.06E-03
0.025632 ,3.69E-03,3.66E-03
0.025636 ,-3.51E-03,-2.87E-03
0.025640 ,4.39E-03,3.17E-03
0.025644 ,-4.55E-03,-2.44E-03
